row_id,work_cid,input_platform,next_action,title_note,detail_view_url,addition_status,addition_error,sales_channel_content_id,platform_match_status
3550,295590,에피루스 이북클럽(B2C),paste_sales_channel_content_id,몬스터홀,https://kipm.kld.kr/ip/cntsd/cntslt/ctns-detail?parCtnsId=295590,needs_contract,판매채널 추가에는 통합 계약 ID가 있는 정산 기준행이 필요합니다. 현재 화면에서 선택 가능한 정산행의 통합 계약 ID가 0입니다. 계약변경등록(/ip/cntr/cntrchg/cntr-chg-reg?cntrId=...)에서 계약/정산 연결을 먼저 보강하세요.,판매채널 추가 보류 : source 통합 계약 ID 확인 필요,needs_contract
3551,113327,에피루스 이북클럽(B2C),paste_sales_channel_content_id,백작가의사생아가결혼하면,https://kipm.kld.kr/ip/cntsd/cntslt/ctns-detail?parCtnsId=113327,needs_contract,판매채널 추가에는 통합 계약 ID가 있는 정산 기준행이 필요합니다. 현재 화면에서 선택 가능한 정산행의 통합 계약 ID가 0입니다. 계약변경등록(/ip/cntr/cntrchg/cntr-chg-reg?cntrId=...)에서 계약/정산 연결을 먼저 보강하세요.,판매채널 추가 보류 : source 통합 계약 ID 확인 필요,needs_contract
3552,113749,에피루스 이북클럽(B2C),paste_sales_channel_content_id,살인귀의아이를낳았다,https://kipm.kld.kr/ip/cntsd/cntslt/ctns-detail?parCtnsId=113749,needs_contract,판매채널 추가에는 통합 계약 ID가 있는 정산 기준행이 필요합니다. 현재 화면에서 선택 가능한 정산행의 통합 계약 ID가 0입니다. 계약변경등록(/ip/cntr/cntrchg/cntr-chg-reg?cntrId=...)에서 계약/정산 연결을 먼저 보강하세요.,판매채널 추가 보류 : source 통합 계약 ID 확인 필요,needs_contract
3560,110907,에피루스 이북클럽(B2C),paste_sales_channel_content_id,핵무기도만들어드릴까요,https://kipm.kld.kr/ip/cntsd/cntslt/ctns-detail?parCtnsId=110907,needs_contract,판매채널 추가에는 통합 계약 ID가 있는 정산 기준행이 필요합니다. 현재 화면에서 선택 가능한 정산행의 통합 계약 ID가 0입니다. 계약변경등록(/ip/cntr/cntrchg/cntr-chg-reg?cntrId=...)에서 계약/정산 연결을 먼저 보강하세요.,판매채널 추가 보류 : source 통합 계약 ID 확인 필요,needs_contract
